uid,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,volume,openInterest,impliedVolatility,optType,myDateTime,expiration,ticker,currentPriceDay,stockVolumeDay,timeUntilExpiration,pctPriceDiff
AAPL201218C00109000-12_17_20-17:25,AAPL201218C00109000,2020-12-17 16:02:04,109.0,20.0,19.45,19.55,5.45,3.0,111.0,1.0781296,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.1127391
AAPL201218C00110000-12_17_20-17:25,AAPL201218C00110000,2020-12-17 17:01:07,110.0,18.48,18.45,18.55,4.879999,713.0,17847.0,1.0273486,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.1045991
AAPL201218C00111000-12_17_20-17:25,AAPL201218C00111000,2020-12-16 14:40:25,111.0,15.81,17.45,17.55,3.0600004,2.0,143.0,0.9765627,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0964591
AAPL201218C00112000-12_17_20-17:25,AAPL201218C00112000,2020-12-17 16:26:11,112.0,16.78,16.45,16.55,5.1000004,9.0,307.0,0.925782,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0883191
AAPL201218C00112500-12_17_20-17:25,AAPL201218C00112500,2020-12-17 16:53:02,112.5,15.66,15.95,16.05,4.66,337.0,40240.0,0.8984385,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0842491
AAPL201218C00113000-12_17_20-17:25,AAPL201218C00113000,2020-12-17 16:15:26,113.0,15.76,15.45,15.55,5.3600006,4.0,694.0,0.8750012,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0801791
AAPL201218C00114000-12_17_20-17:25,AAPL201218C00114000,2020-12-17 16:52:26,114.0,14.25,14.45,14.55,4.83,6.0,3005.0,0.8242205,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0720391
AAPL201218C00115000-12_17_20-17:25,AAPL201218C00115000,2020-12-17 17:09:31,115.0,13.52,13.45,13.55,4.7400007,365.0,72196.0,0.7695336,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.0638991
AAPL201218C00116000-12_17_20-17:25,AAPL201218C00116000,2020-12-17 16:47:14,116.0,12.62,12.45,12.55,4.72,91.0,3470.0,0.7187528,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.055759
AAPL201218C00117000-12_17_20-17:25,AAPL201218C00117000,2020-12-17 17:06:24,117.0,11.56,11.45,11.55,4.9600005,212.0,3139.0,0.6679721,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.047619
AAPL201218C00117500-12_17_20-17:25,AAPL201218C00117500,2020-12-17 17:06:21,117.5,11.15,10.95,11.05,4.74,196.0,37060.0,0.6425817,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.043549
AAPL201218C00118000-12_17_20-17:25,AAPL201218C00118000,2020-12-17 16:59:20,118.0,10.4,10.45,10.6,4.4399996,80.0,6734.0,0.6523472,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.039479
AAPL201218C00119000-12_17_20-17:25,AAPL201218C00119000,2020-12-17 16:51:51,119.0,9.34,9.45,9.6,4.2400002,144.0,2168.0,0.5976603,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.031339
AAPL201218C00120000-12_17_20-17:25,AAPL201218C00120000,2020-12-17 17:01:00,120.0,8.53,8.45,8.6,4.18,2205.0,51775.0,0.5449264,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.023199
AAPL201218C00121000-12_17_20-17:25,AAPL201218C00121000,2020-12-17 17:09:29,121.0,7.54,7.45,7.6,3.99,153.0,7789.0,0.5566451,c,12_17_20-17:25,2020-12-18,AAPL,122.8499985,166298.0,0.001893,-0.015059
